N,M,Method,Tau,Error,Computation Time
32768,31,Scipy,1,0.0,0.009540557861328125
32768,31,Arnoldi,1,2.7699869649529635e-16,0.16524701118469237
32768,31,Lanzcos,1,5.385892996191821e-16,0.05002033710479736
32768,32,Scipy,1,0.0,0.009540557861328125
32768,32,Arnoldi,1,2.769956410274865e-16,0.16948339939117432
32768,32,Lanzcos,1,2.834705827913837e-16,0.0518207311630249
32768,33,Scipy,1,0.0,0.009540557861328125
32768,33,Arnoldi,1,2.769956410274865e-16,0.18421630859375
32768,33,Lanzcos,1,2.834836863602276e-16,0.05360579490661621
32768,34,Scipy,1,0.0,0.009540557861328125
32768,34,Arnoldi,1,2.8637233752843763e-16,0.19372942447662353
32768,34,Lanzcos,1,3.5496434724081508e-16,0.05351920127868652
32768,35,Scipy,1,0.0,0.009540557861328125
32768,35,Arnoldi,1,2.7699419815597154e-16,0.20505962371826172
32768,35,Lanzcos,1,2.8346991930343243e-16,0.05599191188812256
32768,36,Scipy,1,0.0,0.009540557861328125
32768,36,Arnoldi,1,4.061162580090101e-16,0.21405422687530518
32768,36,Lanzcos,1,5.385910020000967e-16,0.05901381969451904
32768,37,Scipy,1,0.0,0.009540557861328125
32768,37,Arnoldi,1,2.8637274800576186e-16,0.21670267581939698
32768,37,Lanzcos,1,3.549781893931947e-16,0.059430289268493655
32768,38,Scipy,1,0.0,0.009540557861328125
32768,38,Arnoldi,1,3.118672825469106e-16,0.23836698532104492
32768,38,Lanzcos,1,2.441932357154696e-16,0.06165390014648438
32768,39,Scipy,1,0.0,0.009540557861328125
32768,39,Arnoldi,1,2.769953015289826e-16,0.2339179039001465
32768,39,Lanzcos,1,2.834661871547698e-16,0.06141519546508789
32768,40,Scipy,1,0.0,0.009540557861328125
32768,40,Arnoldi,1,3.3308963532950614e-16,0.23881909847259522
32768,40,Lanzcos,1,4.420606443964464e-16,0.06376399993896484
32768,41,Scipy,1,0.0,0.009540557861328125
32768,41,Arnoldi,1,3.7655713457832305e-16,0.26002748012542726
32768,41,Lanzcos,1,2.5251922816738905e-16,0.06581473350524902
32768,42,Scipy,1,0.0,0.009540557861328125
32768,42,Arnoldi,1,3.7655919488757726e-16,0.2608176708221436
32768,42,Lanzcos,1,2.5252351079426127e-16,0.0650709867477417
32768,43,Scipy,1,0.0,0.009540557861328125
32768,43,Arnoldi,1,2.7699759313580853e-16,0.2670120716094971
32768,43,Lanzcos,1,2.834836863602276e-16,0.06541879177093506
32768,44,Scipy,1,0.0,0.009540557861328125
32768,44,Arnoldi,1,4.596631587410578e-16,0.27248642444610593
32768,44,Lanzcos,1,3.0357699551075583e-16,0.06779522895812988
32768,45,Scipy,1,0.0,0.009540557861328125
32768,45,Arnoldi,1,4.596532363289139e-16,0.2959113836288452
32768,45,Lanzcos,1,3.03571961679641e-16,0.0717278003692627
32768,46,Scipy,1,0.0,0.009540557861328125
32768,46,Arnoldi,1,2.7699445278090255e-16,0.2959593296051025
32768,46,Lanzcos,1,2.525227659948052e-16,0.07380242347717285
32768,47,Scipy,1,0.0,0.009540557861328125
32768,47,Arnoldi,1,3.765576964819648e-16,0.31186048984527587
32768,47,Lanzcos,1,3.0356987067910155e-16,0.07228326797485352
32768,48,Scipy,1,0.0,0.009540557861328125
32768,48,Arnoldi,1,3.118660010117102e-16,0.3233166217803955
32768,48,Lanzcos,1,2.5251922816738905e-16,0.07125003337860107
32768,49,Scipy,1,0.0,0.009540557861328125
32768,49,Arnoldi,1,2.769953015289826e-16,0.32989039421081545
32768,49,Lanzcos,1,2.8348410102024074e-16,0.07359838485717773
32768,50,Scipy,1,0.0,0.009540557861328125
32768,50,Arnoldi,1,3.3309182334145995e-16,0.34066066741943357
32768,50,Lanzcos,1,2.441932357154696e-16,0.07333612442016602
32768,51,Scipy,1,0.0,0.009540557861328125
32768,51,Arnoldi,1,2.8637356895864523e-16,0.3416318893432617
32768,51,Lanzcos,1,2.8346345021452036e-16,0.07439053058624268
32768,52,Scipy,1,0.0,0.009540557861328125
32768,52,Arnoldi,1,2.86373651053804e-16,0.34702215194702146
32768,52,Lanzcos,1,2.8348335463178045e-16,0.07859539985656738
32768,53,Scipy,1,0.0,0.009540557861328125
32768,53,Arnoldi,1,3.118682625408637e-16,0.3657721757888794
32768,53,Lanzcos,1,3.549781893931947e-16,0.07947800159454346
32768,54,Scipy,1,0.0,0.009540557861328125
32768,54,Arnoldi,1,2.7699759313580853e-16,0.3752795934677124
32768,54,Lanzcos,1,2.8348401808828675e-16,0.07391879558563233
32768,55,Scipy,1,0.0,0.009540557861328125
32768,55,Arnoldi,1,2.7699759313580853e-16,0.37290515899658205
32768,55,Lanzcos,1,4.4207580114704413e-16,0.08088769912719726
32768,56,Scipy,1,0.0,0.009540557861328125
32768,56,Arnoldi,1,4.59654719589706e-16,0.39006292819976807
32768,56,Lanzcos,1,3.03571419569773e-16,0.08221616744995117
32768,57,Scipy,1,0.0,0.009540557861328125
32768,57,Arnoldi,1,2.7699428303097454e-16,0.39938960075378416
32768,57,Lanzcos,1,2.834651919068275e-16,0.08314275741577148
32768,58,Scipy,1,0.0,0.009540557861328125
32768,58,Arnoldi,1,3.118660010117102e-16,0.41077027320861814
32768,58,Lanzcos,1,2.5251922816738905e-16,0.08098595142364502
32768,59,Scipy,1,0.0,0.009540557861328125
32768,59,Arnoldi,1,7.53041967363499e-16,0.42540740966796875
32768,59,Lanzcos,1,5.711562226381489e-16,0.08408808708190918
32768,60,Scipy,1,0.0,0.009540557861328125
32768,60,Arnoldi,1,4.59662135821873e-16,0.4492119550704956
32768,60,Lanzcos,1,3.035738977784095e-16,0.08684747219085694
32768,61,Scipy,1,0.0,0.009540557861328125
32768,61,Arnoldi,1,3.7655919488757726e-16,0.45396482944488525
32768,61,Lanzcos,1,2.5252155569100367e-16,0.09046630859375
32768,62,Scipy,1,0.0,0.009540557861328125
32768,62,Arnoldi,1,4.59654719589706e-16,0.47701287269592285
32768,62,Lanzcos,1,3.03571419569773e-16,0.11119325160980224
32768,63,Scipy,1,0.0,0.009540557861328125
32768,63,Arnoldi,1,2.7699759313580853e-16,0.57350013256073
32768,63,Lanzcos,1,2.8346991930343243e-16,0.10954217910766602
1,1,Scipy,0.1,0.0,0.00041294097900390625
1,1,Arnoldi,0.1,0.0,0.0006931304931640625
1,1,Lanzcos,0.1,0.0,0.0006943702697753906
2,1,Scipy,0.1,0.0,0.0006170272827148438
2,1,Arnoldi,0.1,1.1102230246251565e-16,0.0006762266159057618
2,1,Lanzcos,0.1,1.1102230246251565e-16,0.0006904840469360351
2,2,Scipy,0.1,0.0,0.0006170272827148438
2,2,Arnoldi,0.1,4.0029660424867205e-16,0.0009793996810913085
2,2,Lanzcos,0.1,4.0029660424867205e-16,0.0009716033935546875
4,1,Scipy,0.1,0.0,0.0006234645843505859
4,1,Arnoldi,0.1,0.011854769232664953,0.000675821304321289
4,1,Lanzcos,0.1,0.011854769232664953,0.0006887197494506836
4,2,Scipy,0.1,0.0,0.0006234645843505859
4,2,Arnoldi,0.1,3.3766115072321297e-16,0.0009779930114746094
4,2,Lanzcos,0.1,2.7755575615628914e-16,0.0009210109710693359
4,3,Scipy,0.1,0.0,0.0006234645843505859
4,3,Arnoldi,0.1,3.7238012298709107e-16,0.000976395606994629
4,3,Lanzcos,0.1,0.0,0.0009514331817626953
4,4,Scipy,0.1,0.0,0.0006234645843505859
4,4,Arnoldi,0.1,3.3766115072321297e-16,0.0010345697402954102
4,4,Lanzcos,0.1,1.6653345369377348e-16,0.000982952117919922
8,1,Scipy,0.1,0.0,0.0006270408630371094
8,1,Arnoldi,0.1,0.012823441093612432,0.00063934326171875
8,1,Lanzcos,0.1,0.012823441093612432,0.0006512641906738281
8,2,Scipy,0.1,0.0,0.0006270408630371094
8,2,Arnoldi,0.1,0.0005536796578358253,0.0009224176406860352
8,2,Lanzcos,0.1,0.000553679657835794,0.0009225845336914062
8,3,Scipy,0.1,0.0,0.0006270408630371094
8,3,Arnoldi,0.1,1.6122975164203445e-05,0.0009797096252441406
8,3,Lanzcos,0.1,1.612297516414923e-05,0.0009550094604492187
8,4,Scipy,0.1,0.0,0.0006270408630371094
8,4,Arnoldi,0.1,1.9229626863835638e-16,0.0010437488555908204
8,4,Lanzcos,0.1,1.8619006149354553e-16,0.000988316535949707
8,5,Scipy,0.1,0.0,0.0006270408630371094
8,5,Arnoldi,0.1,1.1775693440128312e-16,0.0010892152786254883
8,5,Lanzcos,0.1,1.1443916996305594e-16,0.000998854637145996
8,6,Scipy,0.1,0.0,0.0006270408630371094
8,6,Arnoldi,0.1,3.164622522642096e-16,0.0011430501937866211
8,6,Lanzcos,0.1,3.103167691559091e-16,0.0010168313980102538
8,7,Scipy,0.1,0.0,0.0006270408630371094
8,7,Arnoldi,0.1,3.164622522642096e-16,0.0012088060379028321
8,7,Lanzcos,0.1,3.103167691559091e-16,0.001029825210571289
8,8,Scipy,0.1,0.0,0.0006270408630371094
8,8,Arnoldi,0.1,1.9229626863835638e-16,0.0012686967849731446
8,8,Lanzcos,0.1,3.103167691559091e-16,0.0010420799255371094
16,1,Scipy,0.1,0.0,0.0006296634674072266
16,1,Arnoldi,0.1,0.0148067219230919,0.0006409645080566406
16,1,Lanzcos,0.1,0.0148067219230919,0.0006539583206176758
16,2,Scipy,0.1,0.0,0.0006296634674072266
16,2,Arnoldi,0.1,0.000696780819260531,0.0009305000305175782
16,2,Lanzcos,0.1,0.0006967808192605131,0.0009218454360961914
16,3,Scipy,0.1,0.0,0.0006296634674072266
16,3,Arnoldi,0.1,2.228031819438722e-05,0.000980520248413086
16,3,Lanzcos,0.1,2.228031819440575e-05,0.0009542226791381836
16,4,Scipy,0.1,0.0,0.0006296634674072266
16,4,Arnoldi,0.1,5.37491260252234e-07,0.0010500669479370118
16,4,Lanzcos,0.1,5.374912602356841e-07,0.0009885549545288086
16,5,Scipy,0.1,0.0,0.0006296634674072266
16,5,Arnoldi,0.1,1.0326292477214547e-08,0.0010911941528320313
16,5,Lanzcos,0.1,1.0326292476891896e-08,0.0010054826736450196
16,6,Scipy,0.1,0.0,0.0006296634674072266
16,6,Arnoldi,0.1,1.6159335749099598e-10,0.0011444091796875
16,6,Lanzcos,0.1,1.6159334538426196e-10,0.001019740104675293
16,7,Scipy,0.1,0.0,0.0006296634674072266
16,7,Arnoldi,0.1,1.9883343420149618e-12,0.0012059688568115234
16,7,Lanzcos,0.1,1.9882795083660924e-12,0.0010328054428100585
16,8,Scipy,0.1,0.0,0.0006296634674072266
16,8,Arnoldi,0.1,2.747661802696606e-16,0.0012591361999511718
16,8,Lanzcos,0.1,2.7052788744732945e-16,0.0010283231735229493
16,9,Scipy,0.1,0.0,0.0006296634674072266
16,9,Arnoldi,0.1,3.2605418710725887e-16,0.001348567008972168
16,9,Lanzcos,0.1,2.7052788744732945e-16,0.0010623693466186523
16,10,Scipy,0.1,0.0,0.0006296634674072266
16,10,Arnoldi,0.1,2.0396099332657776e-16,0.001460433006286621
16,10,Lanzcos,0.1,2.7052788744732945e-16,0.0010795831680297852
16,11,Scipy,0.1,0.0,0.0006296634674072266
16,11,Arnoldi,0.1,1.3597399555105185e-16,0.0015460491180419923
16,11,Lanzcos,0.1,3.2957919968262575e-16,0.0011101722717285155
16,12,Scipy,0.1,0.0,0.0006296634674072266
16,12,Arnoldi,0.1,2.0396099332657776e-16,0.0016377925872802734
16,12,Lanzcos,0.1,1.3877787807814457e-16,0.001120758056640625
16,13,Scipy,0.1,0.0,0.0006296634674072266
16,13,Arnoldi,0.1,8.777083671441752e-17,0.001727747917175293
16,13,Lanzcos,0.1,1.3877787807814457e-16,0.0011336088180541992
16,14,Scipy,0.1,0.0,0.0006296634674072266
16,14,Arnoldi,0.1,8.777083671441752e-17,0.0018242597579956055
16,14,Lanzcos,0.1,2.4037033579794546e-16,0.0011473417282104493
16,15,Scipy,0.1,0.0,0.0006296634674072266
16,15,Arnoldi,0.1,2.3551386880256624e-16,0.001923847198486328
16,15,Lanzcos,0.1,1.3877787807814457e-16,0.0011624336242675782
16,16,Scipy,0.1,0.0,0.0006296634674072266
16,16,Arnoldi,0.1,3.2605418710725887e-16,0.002028536796569824
16,16,Lanzcos,0.1,1.3877787807814457e-16,0.0011749267578125
32,1,Scipy,0.1,0.0,0.0006339550018310547
32,1,Arnoldi,0.1,0.012165940526159932,0.0006455183029174805
32,1,Lanzcos,0.1,0.012165940526159932,0.0006525754928588867
32,2,Scipy,0.1,0.0,0.0006339550018310547
32,2,Arnoldi,0.1,0.000584276261148259,0.0009299755096435547
32,2,Lanzcos,0.1,0.0005842762611482548,0.0009224653244018554
32,3,Scipy,0.1,0.0,0.0006339550018310547
32,3,Arnoldi,0.1,1.902118577894476e-05,0.000982522964477539
32,3,Lanzcos,0.1,1.9021185778963285e-05,0.0009530305862426758
32,4,Scipy,0.1,0.0,0.0006339550018310547
32,4,Arnoldi,0.1,4.6780790161858865e-07,0.0010442733764648438
32,4,Lanzcos,0.1,4.6780790161612527e-07,0.0009848833084106444
32,5,Scipy,0.1,0.0,0.0006339550018310547
32,5,Arnoldi,0.1,9.237236579524536e-09,0.00109405517578125
32,5,Lanzcos,0.1,9.237236584793866e-09,0.001000380516052246
32,6,Scipy,0.1,0.0,0.0006339550018310547
32,6,Arnoldi,0.1,1.5228091181469117e-10,0.0011495590209960938
32,6,Lanzcos,0.1,1.5228091506693347e-10,0.0010149240493774413
32,7,Scipy,0.1,0.0,0.0006339550018310547
32,7,Arnoldi,0.1,2.1535445700411802e-12,0.0012144327163696289
32,7,Lanzcos,0.1,2.1535516622415893e-12,0.0010385513305664062
32,8,Scipy,0.1,0.0,0.0006339550018310547
32,8,Arnoldi,0.1,2.6719683007333206e-14,0.0012903690338134765
32,8,Lanzcos,0.1,2.673070883039492e-14,0.0010441303253173827
32,9,Scipy,0.1,0.0,0.0006339550018310547
32,9,Arnoldi,0.1,5.299062048057742e-16,0.0013548374176025391
32,9,Lanzcos,0.1,4.843328062668947e-16,0.0010589838027954101
32,10,Scipy,0.1,0.0,0.0006339550018310547
32,10,Arnoldi,0.1,3.224906463711943e-16,0.0014559030532836914
32,10,Lanzcos,0.1,2.3876248941963686e-16,0.00107882022857666
32,11,Scipy,0.1,0.0,0.0006339550018310547
32,11,Arnoldi,0.1,3.224906463711943e-16,0.0015327215194702148
32,11,Lanzcos,0.1,2.3876248941963686e-16,0.0010932683944702148
32,12,Scipy,0.1,0.0,0.0006339550018310547
32,12,Arnoldi,0.1,2.4196749845665633e-16,0.0016352415084838867
32,12,Lanzcos,0.1,2.8811036184609855e-16,0.0011042118072509765
32,13,Scipy,0.1,0.0,0.0006339550018310547
32,13,Arnoldi,0.1,2.2718917780030347e-16,0.0017014503479003905
32,13,Lanzcos,0.1,2.8474839886942756e-16,0.0011016845703125
32,14,Scipy,0.1,0.0,0.0006339550018310547
32,14,Arnoldi,0.1,3.342213888644168e-16,0.0018011093139648437
32,14,Lanzcos,0.1,2.3633021048361517e-16,0.001122260093688965
32,15,Scipy,0.1,0.0,0.0006339550018310547
32,15,Arnoldi,0.1,2.2718917780030347e-16,0.0019205093383789062
32,15,Lanzcos,0.1,2.2633986948989e-16,0.001138591766357422
32,16,Scipy,0.1,0.0,0.0006339550018310547
32,16,Arnoldi,0.1,4.102758549310992e-16,0.0020303249359130858
32,16,Lanzcos,0.1,3.1155556357914184e-16,0.0011507749557495117
32,17,Scipy,0.1,0.0,0.0006339550018310547
32,17,Arnoldi,0.1,2.513374269302153e-16,0.0021694421768188475
32,17,Lanzcos,0.1,6.110955868083855e-16,0.001167130470275879
32,18,Scipy,0.1,0.0,0.0006339550018310547
32,18,Arnoldi,0.1,4.102758549310992e-16,0.002323293685913086
32,18,Lanzcos,0.1,2.3633021048361517e-16,0.0011839866638183594
32,19,Scipy,0.1,0.0,0.0006339550018310547
32,19,Arnoldi,0.1,2.4196749845665633e-16,0.0024470090866088867
32,19,Lanzcos,0.1,2.2633986948989e-16,0.001213812828063965
32,20,Scipy,0.1,0.0,0.0006339550018310547
32,20,Arnoldi,0.1,3.224906463711943e-16,0.0025607585906982423
32,20,Lanzcos,0.1,2.0443258006786248e-16,0.0012310028076171875
32,21,Scipy,0.1,0.0,0.0006339550018310547
32,21,Arnoldi,0.1,5.414116156269067e-16,0.0027059316635131836
32,21,Lanzcos,0.1,2.3510463501154904e-16,0.0012359619140625
32,22,Scipy,0.1,0.0,0.0006339550018310547
32,22,Arnoldi,0.1,2.4196749845665633e-16,0.0029472589492797853
32,22,Lanzcos,0.1,3.7030556577017743e-16,0.0012868165969848633
32,23,Scipy,0.1,0.0,0.0006339550018310547
32,23,Arnoldi,0.1,3.224906463711943e-16,0.003005719184875488
32,23,Lanzcos,0.1,2.2633986948989e-16,0.0012647151947021485
32,24,Scipy,0.1,0.0,0.0006339550018310547
32,24,Arnoldi,0.1,3.342213888644168e-16,0.003163599967956543
32,24,Lanzcos,0.1,2.0537250493208787e-16,0.0012819290161132813
32,25,Scipy,0.1,0.0,0.0006339550018310547
32,25,Arnoldi,0.1,3.224906463711943e-16,0.003308415412902832
32,25,Lanzcos,0.1,2.2633986948989e-16,0.0012985944747924804
32,26,Scipy,0.1,0.0,0.0006339550018310547
32,26,Arnoldi,0.1,3.785355833503772e-16,0.0034887075424194338
32,26,Lanzcos,0.1,2.3510463501154904e-16,0.0013150215148925782
32,27,Scipy,0.1,0.0,0.0006339550018310547
32,27,Arnoldi,0.1,2.2718917780030347e-16,0.0036773920059204102
32,27,Lanzcos,0.1,2.3510463501154904e-16,0.0013278722763061523
32,28,Scipy,0.1,0.0,0.0006339550018310547
32,28,Arnoldi,0.1,2.513374269302153e-16,0.0038309574127197267
32,28,Lanzcos,0.1,2.8474839886942756e-16,0.0013439655303955078
32,29,Scipy,0.1,0.0,0.0006339550018310547
32,29,Arnoldi,0.1,2.2718917780030347e-16,0.004022836685180664
32,29,Lanzcos,0.1,2.0443258006786248e-16,0.0013611793518066406
32,30,Scipy,0.1,0.0,0.0006339550018310547
32,30,Arnoldi,0.1,2.2718917780030347e-16,0.0042048215866088865
32,30,Lanzcos,0.1,2.2887833992611187e-16,0.0013825416564941407
32,31,Scipy,0.1,0.0,0.0006339550018310547
32,31,Arnoldi,0.1,2.4513060654451485e-16,0.00440218448638916
32,31,Lanzcos,0.1,2.3551386880256624e-16,0.0013916492462158203
32,32,Scipy,0.1,0.0,0.0006339550018310547
32,32,Arnoldi,0.1,2.4513060654451485e-16,0.004603886604309082
32,32,Lanzcos,0.1,2.3633021048361517e-16,0.0014084577560424805
64,1,Scipy,0.1,0.0,0.0006511211395263672
64,1,Arnoldi,0.1,0.00914402724475269,0.000649404525756836
64,1,Lanzcos,0.1,0.00914402724475269,0.0006534337997436523
64,2,Scipy,0.1,0.0,0.0006511211395263672
64,2,Arnoldi,0.1,0.0004412882000323518,0.0009317636489868164
64,2,Lanzcos,0.1,0.00044128820003235144,0.0009274005889892579
64,3,Scipy,0.1,0.0,0.0006511211395263672
64,3,Arnoldi,0.1,1.4431047846037416e-05,0.0009953498840332032
64,3,Lanzcos,0.1,1.4431047846041752e-05,0.0009614467620849609
64,4,Scipy,0.1,0.0,0.0006511211395263672
64,4,Arnoldi,0.1,3.564527251592776e-07,0.0010568857192993163
64,4,Lanzcos,0.1,3.564527251625233e-07,0.000990152359008789
64,5,Scipy,0.1,0.0,0.0006511211395263672
64,5,Arnoldi,0.1,7.068703255810707e-09,0.0011407852172851563
64,5,Lanzcos,0.1,7.068703262274937e-09,0.0010064601898193359
64,6,Scipy,0.1,0.0,0.0006511211395263672
64,6,Arnoldi,0.1,1.1705278813496225e-10,0.0011606931686401368
64,6,Lanzcos,0.1,1.1705278852038264e-10,0.0010199546813964844
64,7,Scipy,0.1,0.0,0.0006511211395263672
64,7,Arnoldi,0.1,1.6635050129958314e-12,0.001224684715270996
64,7,Lanzcos,0.1,1.663507306736905e-12,0.0010346651077270507
64,8,Scipy,0.1,0.0,0.0006511211395263672
64,8,Arnoldi,0.1,2.0703571124753815e-14,0.0012920856475830077
64,8,Lanzcos,0.1,2.0682685994780725e-14,0.001053166389465332
64,9,Scipy,0.1,0.0,0.0006511211395263672
64,9,Arnoldi,0.1,3.898151775035868e-16,0.001381826400756836
64,9,Lanzcos,0.1,2.96997628699179e-16,0.0010767936706542968
64,10,Scipy,0.1,0.0,0.0006511211395263672
64,10,Arnoldi,0.1,3.952124978917099e-16,0.0014590740203857422
64,10,Lanzcos,0.1,2.761644904721361e-16,0.0010878801345825194
64,11,Scipy,0.1,0.0,0.0006511211395263672
64,11,Arnoldi,0.1,2.455231297847934e-16,0.0015379428863525391
64,11,Lanzcos,0.1,2.8811036184609855e-16,0.001098489761352539
64,12,Scipy,0.1,0.0,0.0006511211395263672
64,12,Arnoldi,0.1,3.952124978917099e-16,0.0016288280487060547
64,12,Lanzcos,0.1,2.7300822120915337e-16,0.0011180877685546876
64,13,Scipy,0.1,0.0,0.0006511211395263672
64,13,Arnoldi,0.1,2.521025350225158e-16,0.0017443418502807618
64,13,Lanzcos,0.1,1.7717973386793404e-16,0.0011295318603515626
64,14,Scipy,0.1,0.0,0.0006511211395263672
64,14,Arnoldi,0.1,3.952124978917099e-16,0.0018179655075073243
64,14,Lanzcos,0.1,2.74064349799645e-16,0.00113067626953125
64,15,Scipy,0.1,0.0,0.0006511211395263672
64,15,Arnoldi,0.1,2.3346052648394075e-16,0.0019438982009887696
64,15,Lanzcos,0.1,2.326341149472307e-16,0.0011447668075561523
64,16,Scipy,0.1,0.0,0.0006511211395263672
64,16,Arnoldi,0.1,3.179800655392251e-16,0.002065587043762207
64,16,Lanzcos,0.1,2.7300822120915337e-16,0.0011604785919189452
64,17,Scipy,0.1,0.0,0.0006511211395263672
64,17,Arnoldi,0.1,2.5476231888929306e-16,0.002177882194519043
64,17,Lanzcos,0.1,2.326341149472307e-16,0.0011762142181396484
64,18,Scipy,0.1,0.0,0.0006511211395263672
64,18,Arnoldi,0.1,3.179800655392251e-16,0.00232241153717041
64,18,Lanzcos,0.1,2.1544120232613904e-16,0.0011849403381347656
64,19,Scipy,0.1,0.0,0.0006511211395263672
64,19,Arnoldi,0.1,3.952124978917099e-16,0.0024398088455200194
64,19,Lanzcos,0.1,2.7300822120915337e-16,0.001202535629272461
64,20,Scipy,0.1,0.0,0.0006511211395263672
64,20,Arnoldi,0.1,2.3346052648394075e-16,0.0025916099548339844
64,20,Lanzcos,0.1,2.326341149472307e-16,0.0012205123901367187
64,21,Scipy,0.1,0.0,0.0006511211395263672
64,21,Arnoldi,0.1,3.1585308470752477e-16,0.002731585502624512
64,21,Lanzcos,0.1,2.1544120232613904e-16,0.0012329816818237305
64,22,Scipy,0.1,0.0,0.0006511211395263672
64,22,Arnoldi,0.1,2.5476231888929306e-16,0.0028892993927001954
64,22,Lanzcos,0.1,1.7717973386793404e-16,0.0012528657913208007
64,23,Scipy,0.1,0.0,0.0006511211395263672
64,23,Arnoldi,0.1,3.179800655392251e-16,0.0030621051788330077
64,23,Lanzcos,0.1,2.1544120232613904e-16,0.0012669324874877929
64,24,Scipy,0.1,0.0,0.0006511211395263672
64,24,Arnoldi,0.1,2.5476231888929306e-16,0.0032102584838867186
64,24,Lanzcos,0.1,1.7717973386793404e-16,0.0012795448303222657
64,25,Scipy,0.1,0.0,0.0006511211395263672
64,25,Arnoldi,0.1,4.990217849044964e-16,0.003390645980834961
64,25,Lanzcos,0.1,3.7108488385231675e-16,0.0012935876846313476
64,26,Scipy,0.1,0.0,0.0006511211395263672
64,26,Arnoldi,0.1,3.1585308470752477e-16,0.0035681962966918946
64,26,Lanzcos,0.1,2.1544120232613904e-16,0.0013148069381713867
64,27,Scipy,0.1,0.0,0.0006511211395263672
64,27,Arnoldi,0.1,2.455231297847934e-16,0.003760242462158203
64,27,Lanzcos,0.1,2.785946459622037e-16,0.0013327836990356446
64,28,Scipy,0.1,0.0,0.0006511211395263672
64,28,Arnoldi,0.1,2.3346052648394075e-16,0.003960752487182617
64,28,Lanzcos,0.1,2.326341149472307e-16,0.0013450145721435546
64,29,Scipy,0.1,0.0,0.0006511211395263672
64,29,Arnoldi,0.1,3.952124978917099e-16,0.004145431518554688
64,29,Lanzcos,0.1,2.7300822120915337e-16,0.0013593912124633789
64,30,Scipy,0.1,0.0,0.0006511211395263672
64,30,Arnoldi,0.1,2.5476231888929306e-16,0.004327511787414551
64,30,Lanzcos,0.1,2.7300822120915337e-16,0.0013716936111450196
64,31,Scipy,0.1,0.0,0.0006511211395263672
